CustomerID,Gender,Age,Tenure,Contract,MonthlyCharges,InternetService,PaymentMethod,Churn,TotalCharges
CUST_004365,Male,37,23,One Year,42.15,DSL,Credit Card,No,1000.28
CUST_004366,Male,54,44,One Year,110.32,DSL,Credit Card,No,4837.12
CUST_004367,Male,65,3,One Year,69.12,DSL,Bank Transfer,No,210.41
CUST_004368,Male,46,46,One Year,87.89,No,Credit Card,No,3987.66
CUST_004369,Female,64,26,Month-to-Month,34.59,DSL,Electronic Check,No,921.26
CUST_004370,Female,24,4,Month-to-Month,45.78,DSL,Bank Transfer,Yes,178.62
CUST_004371,Female,38,5,Month-to-Month,78.61,DSL,Bank Transfer,Yes,401.67
CUST_004372,Female,40,62,One Year,51.9,DSL,Bank Transfer,No,3119.14
CUST_004373,Female,43,1,One Year,69.97,DSL,Credit Card,No,71.52
CUST_004374,Male,46,14,Month-to-Month,57.4,Fiber Optic,Credit Card,No,787.02
CUST_004375,Male,55,9,One Year,84.06,DSL,Mailed Check,No,739.79
CUST_004376,Male,38,26,Month-to-Month,68.71,Fiber Optic,Electronic Check,Yes,1842.11
CUST_004377,Male,47,43,Month-to-Month,20.46,DSL,Mailed Check,No,907.38
CUST_004378,Female,44,10,One Year,84.97,Fiber Optic,Bank Transfer,No,865.96
CUST_004379,Male,31,13,Month-to-Month,62.21,Fiber Optic,Electronic Check,No,843.01
CUST_004380,Male,43,96,One Year,54.17,DSL,Credit Card,No,5021.53
CUST_004381,Female,42,36,Two Year,29.41,Fiber Optic,Electronic Check,No,1034.34
CUST_004382,Male,42,54,Two Year,42.04,DSL,Electronic Check,No,2223.4
CUST_004383,Male,45,13,Month-to-Month,42.38,DSL,Bank Transfer,Yes,540.21
CUST_004384,Female,46,6,Month-to-Month,113.54,Fiber Optic,Bank Transfer,No,669.52
CUST_004385,Male,38,12,One Year,63.25,Fiber Optic,Electronic Check,Yes,773.95
CUST_004386,Male,64,30,One Year,24.21,Fiber Optic,Bank Transfer,No,709.65
CUST_004387,Male,27,2,One Year,33.88,DSL,Mailed Check,No,66.31
CUST_004388,Male,34,7,Month-to-Month,27.9,DSL,Electronic Check,Yes,196.68
CUST_004389,Male,75,1,Month-to-Month,78.89,DSL,Electronic Check,No,76.47
CUST_004390,Female,29,13,One Year,38.66,Fiber Optic,Bank Transfer,No,495.79
CUST_004391,Female,24,42,One Year,69.86,Fiber Optic,Mailed Check,No,2804.41
CUST_004392,Female,56,1,Month-to-Month,57.01,DSL,Credit Card,No,59.59
CUST_004393,Female,18,26,Month-to-Month,100.39,Fiber Optic,Bank Transfer,No,2562.45
CUST_004394,Female,41,64,One Year,52.05,DSL,Electronic Check,No,3447.81
CUST_004395,Female,75,6,Month-to-Month,65.83,No,Electronic Check,No,396.16
CUST_004396,Male,21,28,Month-to-Month,92.13,DSL,Electronic Check,No,2509.53
CUST_004397,Female,18,88,Month-to-Month,63.34,Fiber Optic,Bank Transfer,No,5403.04
CUST_004398,Female,22,78,Month-to-Month,99.32,Fiber Optic,Bank Transfer,Yes,7898.0
CUST_004399,Male,58,6,One Year,86.17,No,Credit Card,No,541.05
CUST_004400,Male,61,2,Month-to-Month,61.05,DSL,Electronic Check,No,118.23
CUST_004401,Female,37,3,Month-to-Month,70.4,Fiber Optic,Electronic Check,No,203.08
CUST_004402,Male,55,29,Month-to-Month,116.72,DSL,Electronic Check,Yes,3346.66
CUST_004403,Female,65,31,Month-to-Month,86.16,No,Electronic Check,Yes,2642.6
CUST_004404,Male,71,26,One Year,110.5,No,Mailed Check,No,2960.99
CUST_004405,Female,41,9,Month-to-Month,37.88,DSL,Credit Card,Yes,339.86
CUST_004406,Male,18,4,One Year,68.32,Fiber Optic,Bank Transfer,Yes,261.32
CUST_004407,Male,32,20,Month-to-Month,110.87,Fiber Optic,Credit Card,Yes,2310.68
CUST_004408,Female,38,15,Month-to-Month,52.26,DSL,Electronic Check,Yes,773.96
CUST_004409,Female,41,31,Month-to-Month,116.77,DSL,Electronic Check,No,3680.88
CUST_004410,Female,42,13,Month-to-Month,29.71,No,Electronic Check,No,392.7
CUST_004411,Female,61,9,One Year,110.27,Fiber Optic,Electronic Check,No,948.4
CUST_004412,Female,64,8,Month-to-Month,64.52,DSL,Bank Transfer,No,490.54
CUST_004413,Male,42,5,Two Year,27.37,DSL,Electronic Check,Yes,131.21
CUST_004414,Female,61,7,Month-to-Month,107.95,DSL,Credit Card,No,790.15
CUST_004415,Female,50,2,Month-to-Month,45.19,Fiber Optic,Credit Card,Yes,93.04
CUST_004416,Male,45,10,Month-to-Month,22.23,DSL,Electronic Check,No,214.12
CUST_004417,Male,58,1,One Year,33.58,Fiber Optic,Bank Transfer,No,33.97
CUST_004418,Female,46,4,Month-to-Month,85.91,DSL,Bank Transfer,Yes,347.49
CUST_004419,Male,75,32,Month-to-Month,117.78,DSL,Electronic Check,No,3580.72
CUST_004420,Male,23,9,Month-to-Month,31.15,DSL,Credit Card,Yes,278.36
CUST_004421,Female,37,26,Month-to-Month,66.19,No,Electronic Check,No,1757.39
CUST_004422,Male,43,30,Two Year,38.06,DSL,Bank Transfer,No,1106.04
CUST_004423,Male,51,20,Month-to-Month,94.5,Fiber Optic,Electronic Check,Yes,1956.32
CUST_004424,Female,64,76,One Year,31.81,DSL,Mailed Check,No,2456.31
CUST_004425,Female,44,1,One Year,43.98,Fiber Optic,Mailed Check,No,41.81
CUST_004426,Male,23,32,Month-to-Month,39.64,DSL,Credit Card,Yes,1313.5
CUST_004427,Male,57,76,Month-to-Month,75.25,Fiber Optic,Electronic Check,Yes,5444.14
CUST_004428,Female,56,47,One Year,107.32,No,Electronic Check,No,5239.71
CUST_004429,Male,18,4,Month-to-Month,71.11,DSL,Mailed Check,Yes,279.71
CUST_004430,Male,44,9,Month-to-Month,25.82,DSL,Electronic Check,Yes,237.0
CUST_004431,Male,21,4,One Year,76.34,Fiber Optic,Bank Transfer,No,314.14
CUST_004432,Female,35,22,One Year,99.75,DSL,Credit Card,No,2146.5
CUST_004433,Male,31,29,One Year,33.22,Fiber Optic,Credit Card,No,949.55
CUST_004434,Male,57,9,One Year,27.27,DSL,Bank Transfer,No,245.66
CUST_004435,Female,46,18,Month-to-Month,38.78,Fiber Optic,Credit Card,Yes,703.81
CUST_004436,Male,25,28,Month-to-Month,94.61,Fiber Optic,Bank Transfer,Yes,2593.99
CUST_004437,Male,58,13,Month-to-Month,79.17,DSL,Credit Card,No,1079.89
CUST_004438,Female,23,46,One Year,74.06,Fiber Optic,Electronic Check,No,3487.5
CUST_004439,Female,49,35,Two Year,44.95,Fiber Optic,Mailed Check,No,1537.72
CUST_004440,Female,32,1,Month-to-Month,53.22,DSL,Credit Card,No,53.97
CUST_004441,Female,39,23,Month-to-Month,116.59,Fiber Optic,Bank Transfer,No,2664.24
CUST_004442,Male,52,6,Month-to-Month,44.06,Fiber Optic,Credit Card,No,273.89
CUST_004443,Male,52,19,Two Year,110.16,DSL,Electronic Check,No,2057.24
CUST_004444,Female,65,75,One Year,78.05,No,Credit Card,No,5671.03
CUST_004445,Female,43,50,Month-to-Month,32.33,Fiber Optic,Bank Transfer,No,1543.13
CUST_004446,Male,49,12,Two Year,66.73,DSL,Electronic Check,No,839.54
CUST_004447,Female,38,8,Two Year,114.85,No,Electronic Check,No,905.87
CUST_004448,Male,47,6,Month-to-Month,61.86,DSL,Electronic Check,Yes,360.79
CUST_004449,Female,51,18,Two Year,106.34,Fiber Optic,Credit Card,No,1912.54
CUST_004450,Male,43,2,Month-to-Month,45.64,DSL,Bank Transfer,No,89.38
CUST_004451,Female,18,19,Month-to-Month,77.09,Fiber Optic,Credit Card,Yes,1425.59
CUST_004452,Female,49,1,Month-to-Month,104.39,Fiber Optic,Mailed Check,Yes,105.6
CUST_004453,Male,50,9,Two Year,112.07,Fiber Optic,Credit Card,No,965.75
CUST_004454,Female,34,5,One Year,68.58,DSL,Mailed Check,No,343.21
CUST_004455,Male,25,85,Month-to-Month,83.97,DSL,Electronic Check,No,7057.1
CUST_004456,Male,67,31,Two Year,20.3,Fiber Optic,Electronic Check,No,631.35
CUST_004457,Male,52,10,Month-to-Month,45.32,DSL,Credit Card,Yes,445.06
CUST_004458,Male,41,2,One Year,47.87,DSL,Electronic Check,Yes,96.41
CUST_004459,Male,27,17,One Year,29.35,Fiber Optic,Electronic Check,No,478.08
CUST_004460,Female,32,5,Month-to-Month,47.97,No,Electronic Check,Yes,236.88
CUST_004461,Female,64,18,Month-to-Month,52.11,DSL,Electronic Check,No,913.36
CUST_004462,Male,47,43,Two Year,116.88,DSL,Credit Card,No,4994.72
CUST_004463,Female,36,22,Month-to-Month,86.86,No,Bank Transfer,No,1891.49
CUST_004464,Male,52,24,One Year,62.6,No,Bank Transfer,No,1522.11
CUST_004465,Female,32,18,Month-to-Month,118.81,Fiber Optic,Credit Card,Yes,2166.12
CUST_004466,Female,67,62,One Year,35.32,DSL,Bank Transfer,No,2170.87
CUST_004467,Female,65,64,Month-to-Month,67.61,Fiber Optic,Credit Card,No,4189.28
CUST_004468,Female,38,17,Month-to-Month,84.71,Fiber Optic,Electronic Check,Yes,1451.87
CUST_004469,Male,35,8,Month-to-Month,25.56,DSL,Credit Card,No,214.02
CUST_004470,Male,18,14,Two Year,91.7,Fiber Optic,Electronic Check,No,1243.42
CUST_004471,Female,22,4,Month-to-Month,29.99,Fiber Optic,Bank Transfer,Yes,114.79
CUST_004472,Female,24,24,Month-to-Month,34.03,Fiber Optic,Bank Transfer,No,797.49
CUST_004473,Male,47,16,Two Year,35.97,Fiber Optic,Electronic Check,No,570.51
CUST_004474,Female,40,2,One Year,112.89,Fiber Optic,Mailed Check,No,221.4
CUST_004475,Male,24,5,Month-to-Month,88.32,Fiber Optic,Electronic Check,No,456.38
CUST_004476,Male,40,15,Two Year,85.54,Fiber Optic,Electronic Check,Yes,1282.21
CUST_004477,Male,52,52,One Year,75.55,DSL,Bank Transfer,No,3828.86
CUST_004478,Female,52,20,Month-to-Month,49.28,Fiber Optic,Credit Card,No,1029.97
CUST_004479,Male,18,27,Month-to-Month,82.09,Fiber Optic,Bank Transfer,No,2133.33
CUST_004480,Female,43,9,One Year,61.01,No,Bank Transfer,No,528.38
CUST_004481,Male,24,20,One Year,34.54,Fiber Optic,Electronic Check,No,673.2
CUST_004482,Female,58,14,Month-to-Month,88.96,DSL,Electronic Check,Yes,1192.73
CUST_004483,Female,56,25,Month-to-Month,32.96,No,Bank Transfer,Yes,844.74
CUST_004484,Female,31,1,Month-to-Month,39.07,Fiber Optic,Credit Card,Yes,38.34
CUST_004485,Male,33,16,One Year,101.77,No,Credit Card,No,1665.74
CUST_004486,Male,38,8,Month-to-Month,86.01,DSL,Electronic Check,No,706.16
CUST_004487,Female,18,9,Month-to-Month,83.1,DSL,Bank Transfer,No,728.27
CUST_004488,Female,50,77,One Year,61.82,DSL,Bank Transfer,No,4768.88
CUST_004489,Female,40,4,One Year,59.63,No,Bank Transfer,No,238.99
CUST_004490,Male,59,8,Month-to-Month,89.03,No,Bank Transfer,No,738.69
CUST_004491,Male,28,17,Month-to-Month,94.0,Fiber Optic,Credit Card,Yes,1522.2
CUST_004492,Male,35,47,Month-to-Month,71.02,DSL,Electronic Check,No,3276.79
CUST_004493,Male,22,12,Month-to-Month,116.93,DSL,Credit Card,No,1456.83
CUST_004494,Female,29,32,Two Year,115.57,Fiber Optic,Electronic Check,No,3600.9
CUST_004495,Female,27,46,One Year,61.24,Fiber Optic,Mailed Check,No,2714.75
CUST_004496,Male,59,8,Month-to-Month,102.06,Fiber Optic,Credit Card,No,822.7
CUST_004497,Male,34,11,Month-to-Month,74.33,DSL,Mailed Check,Yes,801.76
CUST_004498,Female,46,10,Month-to-Month,71.18,Fiber Optic,Electronic Check,No,709.47
CUST_004499,Male,39,42,One Year,25.5,DSL,Electronic Check,No,1105.27
CUST_004500,Male,25,1,Month-to-Month,77.4,Fiber Optic,Bank Transfer,Yes,77.56
CUST_004501,Male,42,8,Two Year,110.06,Fiber Optic,Electronic Check,No,881.88
CUST_004502,Male,53,27,One Year,98.01,No,Mailed Check,No,2587.57
CUST_004503,Male,26,20,Month-to-Month,98.63,Fiber Optic,Electronic Check,Yes,2030.37
CUST_004504,Male,57,13,Two Year,35.99,Fiber Optic,Credit Card,No,479.09
CUST_004505,Female,32,18,One Year,55.84,DSL,Electronic Check,No,978.4
CUST_004506,Male,37,5,One Year,43.32,No,Bank Transfer,Yes,212.7
CUST_004507,Male,52,13,Two Year,51.59,DSL,Mailed Check,No,690.03
CUST_004508,Female,35,16,Month-to-Month,77.95,DSL,Bank Transfer,Yes,1229.45
CUST_004509,Female,45,55,Month-to-Month,56.48,No,Electronic Check,No,3076.44
CUST_004510,Female,40,7,Two Year,76.07,Fiber Optic,Bank Transfer,No,525.27
CUST_004511,Male,46,48,One Year,63.85,Fiber Optic,Bank Transfer,No,2961.1
CUST_004512,Female,18,24,Two Year,48.66,DSL,Electronic Check,No,1149.26
CUST_004513,Male,18,1,Month-to-Month,29.54,No,Credit Card,No,30.43
CUST_004514,Male,54,30,One Year,109.18,DSL,Credit Card,No,3272.48
CUST_004515,Male,60,1,Month-to-Month,21.14,DSL,Electronic Check,Yes,21.05
CUST_004516,Female,31,120,Month-to-Month,20.17,DSL,Bank Transfer,Yes,2337.22
CUST_004517,Female,41,49,Month-to-Month,102.68,DSL,Bank Transfer,No,4869.1
CUST_004518,Female,49,8,Month-to-Month,119.68,No,Electronic Check,No,913.68
CUST_004519,Female,55,7,Month-to-Month,92.71,Fiber Optic,Electronic Check,No,617.43
CUST_004520,Female,18,11,One Year,21.53,Fiber Optic,Credit Card,No,236.55
CUST_004521,Male,31,10,Month-to-Month,42.67,No,Bank Transfer,No,422.83
CUST_004522,Male,40,11,Month-to-Month,117.18,DSL,Credit Card,No,1260.03
CUST_004523,Male,55,9,Month-to-Month,100.86,DSL,Bank Transfer,No,952.22
CUST_004524,Male,75,23,Month-to-Month,76.68,Fiber Optic,Electronic Check,Yes,1745.65
CUST_004525,Female,41,4,Two Year,43.69,Fiber Optic,Electronic Check,No,179.81
CUST_004526,Female,23,44,Month-to-Month,21.44,Fiber Optic,Bank Transfer,No,916.05
CUST_004527,Male,51,40,Month-to-Month,22.09,DSL,Bank Transfer,No,861.25
CUST_004528,Female,64,15,Two Year,81.2,Fiber Optic,Electronic Check,No,1226.33
CUST_004529,Female,46,45,One Year,22.18,DSL,Bank Transfer,No,948.6
CUST_004530,Male,31,6,One Year,119.36,DSL,Credit Card,No,681.6
CUST_004531,Male,59,1,One Year,38.34,DSL,Credit Card,No,36.97
CUST_004532,Female,54,23,Two Year,91.07,DSL,Electronic Check,No,2036.61
CUST_004533,Female,29,14,Month-to-Month,35.51,Fiber Optic,Electronic Check,No,498.52
CUST_004534,Male,50,20,Two Year,74.01,DSL,Credit Card,No,1507.77
CUST_004535,Male,59,55,Two Year,28.06,No,Credit Card,No,1514.27
CUST_004536,Male,62,84,One Year,96.68,No,Electronic Check,No,7909.22
CUST_004537,Female,44,24,One Year,78.49,Fiber Optic,Credit Card,No,1944.57
CUST_004538,Male,39,34,One Year,28.62,No,Electronic Check,No,940.27
CUST_004539,Male,63,2,Month-to-Month,104.86,No,Electronic Check,Yes,213.46
CUST_004540,Female,26,4,Month-to-Month,74.7,Fiber Optic,Electronic Check,Yes,311.69
CUST_004541,Female,51,31,Two Year,112.16,Fiber Optic,Electronic Check,No,3383.85
CUST_004542,Female,24,13,Month-to-Month,111.66,No,Credit Card,Yes,1391.62
CUST_004543,Female,60,14,Month-to-Month,112.05,Fiber Optic,Bank Transfer,No,1643.96
CUST_004544,Female,41,8,One Year,27.78,DSL,Electronic Check,No,217.15
CUST_004545,Male,64,22,Month-to-Month,32.1,Fiber Optic,Credit Card,No,690.36
CUST_004546,Male,52,4,Month-to-Month,118.77,DSL,Credit Card,Yes,474.31
CUST_004547,Female,26,23,One Year,68.76,DSL,Electronic Check,No,1538.95
CUST_004548,Female,66,4,One Year,43.82,DSL,Bank Transfer,No,183.92
CUST_004549,Female,68,1,Month-to-Month,96.97,DSL,Bank Transfer,No,92.54
CUST_004550,Female,58,9,Two Year,46.43,DSL,Bank Transfer,Yes,415.84
CUST_004551,Female,33,6,Month-to-Month,92.72,No,Bank Transfer,No,559.01
CUST_004552,Male,40,52,Month-to-Month,103.73,DSL,Electronic Check,Yes,5376.13
CUST_004553,Male,47,1,Month-to-Month,98.43,DSL,Electronic Check,No,98.63
CUST_004554,Male,34,4,One Year,47.4,DSL,Credit Card,No,198.84
CUST_004555,Male,70,19,Month-to-Month,60.16,Fiber Optic,Credit Card,Yes,1186.12
CUST_004556,Female,47,15,Month-to-Month,61.33,No,Electronic Check,No,902.33
CUST_004557,Male,18,1,Two Year,69.13,DSL,Electronic Check,No,69.49
CUST_004558,Female,50,1,Month-to-Month,36.74,DSL,Credit Card,Yes,34.9
CUST_004559,Female,39,106,One Year,65.25,Fiber Optic,Mailed Check,No,6853.95
CUST_004560,Female,43,25,One Year,71.08,Fiber Optic,Electronic Check,Yes,1717.27
CUST_004561,Male,39,10,Two Year,73.17,DSL,Electronic Check,No,747.17
CUST_004562,Female,57,15,One Year,101.99,DSL,Mailed Check,No,1487.18
CUST_004563,Male,61,7,Month-to-Month,71.73,Fiber Optic,Mailed Check,Yes,514.61
CUST_004564,Male,49,10,Month-to-Month,43.08,DSL,Bank Transfer,No,422.75
CUST_004565,Female,39,25,Two Year,86.31,No,Electronic Check,No,2249.63
CUST_004566,Female,44,51,Two Year,99.73,DSL,Credit Card,No,5058.47
CUST_004567,Female,45,4,Month-to-Month,51.94,DSL,Credit Card,Yes,214.81
CUST_004568,Male,32,44,One Year,84.53,No,Credit Card,No,3766.99
CUST_004569,Female,53,3,Month-to-Month,34.69,No,Credit Card,Yes,109.04
CUST_004570,Male,51,5,Two Year,54.19,DSL,Bank Transfer,No,277.53
CUST_004571,Female,68,1,Two Year,110.92,No,Electronic Check,No,113.45
CUST_004572,Female,63,3,Two Year,111.13,Fiber Optic,Electronic Check,No,325.55
CUST_004573,Male,34,59,Two Year,77.53,DSL,Electronic Check,No,4576.49
CUST_004574,Male,57,14,Two Year,90.24,Fiber Optic,Electronic Check,No,1236.84
CUST_004575,Male,30,1,Month-to-Month,105.4,DSL,Bank Transfer,Yes,100.33
CUST_004576,Male,55,77,Two Year,115.86,DSL,Credit Card,No,9109.09
CUST_004577,Male,37,50,One Year,68.99,DSL,Mailed Check,No,3358.38
CUST_004578,Male,29,33,Two Year,76.16,Fiber Optic,Bank Transfer,No,2487.47
CUST_004579,Female,49,65,One Year,61.56,No,Bank Transfer,No,3915.23
CUST_004580,Female,18,5,Month-to-Month,27.2,Fiber Optic,Electronic Check,No,131.92
CUST_004581,Male,18,43,One Year,62.28,DSL,Credit Card,No,2562.11
CUST_004582,Female,42,28,One Year,99.06,Fiber Optic,Bank Transfer,No,2728.72
CUST_004583,Male,46,48,Month-to-Month,100.49,Fiber Optic,Electronic Check,Yes,4621.77
CUST_004584,Female,39,38,Month-to-Month,109.24,Fiber Optic,Credit Card,No,4167.86
CUST_004585,Female,21,10,One Year,25.15,DSL,Bank Transfer,No,239.42
CUST_004586,Male,32,35,Month-to-Month,72.72,Fiber Optic,Mailed Check,No,2657.19
CUST_004587,Male,50,7,Month-to-Month,30.74,Fiber Optic,Bank Transfer,No,225.22
CUST_004588,Male,53,9,Month-to-Month,40.07,Fiber Optic,Bank Transfer,No,353.59
CUST_004589,Female,44,2,Two Year,110.02,DSL,Electronic Check,No,214.76
CUST_004590,Male,62,65,One Year,69.68,DSL,Credit Card,No,4350.03
CUST_004591,Female,50,8,Month-to-Month,95.85,Fiber Optic,Credit Card,No,797.85
CUST_004592,Male,33,17,One Year,26.44,No,Bank Transfer,No,453.38
CUST_004593,Female,40,11,One Year,61.68,Fiber Optic,Bank Transfer,No,685.95
CUST_004594,Female,23,77,Month-to-Month,87.42,No,Credit Card,No,6997.8
CUST_004595,Male,43,9,Month-to-Month,33.34,DSL,Mailed Check,No,312.39
CUST_004596,Female,61,36,One Year,52.58,Fiber Optic,Credit Card,No,1955.03
CUST_004597,Female,55,46,Month-to-Month,26.45,Fiber Optic,Bank Transfer,Yes,1249.97
CUST_004598,Male,66,13,One Year,85.13,Fiber Optic,Mailed Check,No,1148.44
CUST_004599,Female,40,11,Month-to-Month,117.09,No,Bank Transfer,No,1336.41
CUST_004600,Male,65,33,Month-to-Month,102.7,No,Bank Transfer,Yes,3344.58
CUST_004601,Male,42,58,Two Year,117.46,Fiber Optic,Electronic Check,No,7135.19
CUST_004602,Male,67,33,Month-to-Month,104.56,Fiber Optic,Credit Card,No,3522.64
CUST_004603,Male,44,6,One Year,105.52,No,Bank Transfer,No,624.9
CUST_004604,Female,55,52,Month-to-Month,77.72,Fiber Optic,Credit Card,No,4018.02
CUST_004605,Female,67,11,Month-to-Month,71.83,No,Electronic Check,Yes,804.92
CUST_004606,Female,42,20,Month-to-Month,60.63,No,Bank Transfer,No,1195.76
CUST_004607,Male,48,42,Month-to-Month,101.81,Fiber Optic,Credit Card,Yes,4415.66
CUST_004608,Female,64,5,Month-to-Month,38.21,Fiber Optic,Credit Card,Yes,184.33
CUST_004609,Female,43,36,Month-to-Month,25.62,Fiber Optic,Credit Card,No,959.91
CUST_004610,Male,25,21,One Year,114.79,DSL,Credit Card,No,2362.67
CUST_004611,Male,75,53,One Year,20.38,Fiber Optic,Electronic Check,No,1042.63
CUST_004612,Female,37,4,Month-to-Month,117.68,DSL,Credit Card,No,487.57
CUST_004613,Male,47,13,Two Year,92.89,Fiber Optic,Electronic Check,No,1176.11
CUST_004614,Male,62,42,Month-to-Month,52.85,No,Electronic Check,No,2295.92
CUST_004615,Male,35,1,Month-to-Month,89.78,DSL,Electronic Check,Yes,87.95
CUST_004616,Male,29,2,One Year,101.79,DSL,Credit Card,No,212.41
CUST_004617,Female,48,111,Month-to-Month,44.54,Fiber Optic,Electronic Check,No,4805.05
CUST_004618,Male,18,7,Month-to-Month,97.09,DSL,Electronic Check,Yes,650.38
CUST_004619,Male,40,89,Month-to-Month,100.44,Fiber Optic,Electronic Check,Yes,9329.38
CUST_004620,Male,48,4,Two Year,44.94,Fiber Optic,Bank Transfer,No,173.75
CUST_004621,Male,40,10,One Year,24.19,DSL,Credit Card,No,252.64
CUST_004622,Male,21,33,Month-to-Month,40.41,DSL,Mailed Check,No,1376.73
CUST_004623,Male,68,25,Month-to-Month,40.06,No,Bank Transfer,No,959.63
CUST_004624,Male,46,20,Two Year,26.52,DSL,Electronic Check,No,527.49
CUST_004625,Male,66,18,One Year,92.6,Fiber Optic,Electronic Check,No,1595.69
CUST_004626,Female,41,44,Month-to-Month,58.0,No,Electronic Check,Yes,2508.56
CUST_004627,Male,31,6,Month-to-Month,108.44,No,Mailed Check,Yes,640.98
CUST_004628,Female,49,14,Month-to-Month,45.22,DSL,Bank Transfer,Yes,639.39
CUST_004629,Male,41,4,Month-to-Month,65.32,Fiber Optic,Electronic Check,Yes,273.71
CUST_004630,Male,27,21,Two Year,83.9,Fiber Optic,Credit Card,No,1703.72
CUST_004631,Male,67,6,Month-to-Month,107.75,Fiber Optic,Credit Card,Yes,635.45
CUST_004632,Male,35,9,Month-to-Month,72.46,Fiber Optic,Electronic Check,No,657.82
CUST_004633,Female,18,15,Two Year,57.35,Fiber Optic,Electronic Check,No,831.98
CUST_004634,Male,64,1,One Year,106.7,DSL,Credit Card,No,108.95
CUST_004635,Male,37,2,One Year,51.02,Fiber Optic,Electronic Check,No,101.06
CUST_004636,Female,35,27,Month-to-Month,27.94,Fiber Optic,Mailed Check,Yes,788.29
CUST_004637,Female,18,13,One Year,64.5,Fiber Optic,Mailed Check,No,849.39
CUST_004638,Male,71,48,One Year,98.51,DSL,Credit Card,No,4663.74
CUST_004639,Female,25,28,Month-to-Month,23.08,DSL,Bank Transfer,No,660.42
CUST_004640,Female,45,1,Two Year,78.59,No,Electronic Check,No,81.25
CUST_004641,Female,58,23,Two Year,79.45,DSL,Electronic Check,No,1882.26
CUST_004642,Male,51,2,One Year,112.85,DSL,Electronic Check,No,220.35
CUST_004643,Male,44,36,Month-to-Month,48.65,Fiber Optic,Electronic Check,No,1736.86
CUST_004644,Male,19,114,Month-to-Month,47.88,Fiber Optic,Mailed Check,No,5432.22
CUST_004645,Female,32,18,Month-to-Month,64.05,DSL,Credit Card,Yes,1140.03
CUST_004646,Male,47,27,Month-to-Month,55.69,Fiber Optic,Electronic Check,Yes,1475.19
CUST_004647,Female,33,6,One Year,93.63,Fiber Optic,Mailed Check,No,575.98
CUST_004648,Male,48,13,Month-to-Month,84.18,Fiber Optic,Electronic Check,No,1040.96
CUST_004649,Male,55,46,Two Year,95.89,No,Electronic Check,No,4319.87
CUST_004650,Female,59,4,Month-to-Month,102.0,DSL,Credit Card,Yes,393.38
CUST_004651,Male,26,7,Month-to-Month,112.3,Fiber Optic,Electronic Check,No,756.92
CUST_004652,Female,75,14,One Year,63.09,DSL,Electronic Check,Yes,863.56
CUST_004653,Female,56,29,Month-to-Month,118.47,Fiber Optic,Electronic Check,No,3525.7
